day,segment,stock_id,symbol,company,sector,segment_open,segment_high,segment_low,segment_close,change_pct,volume,prev_segment_volume,vol_change_pct,vol_change_flag,flag,short_note_concise,expected_movement,mini_history
9,D,8,HINDUNILVR,HUL,FMCG,19.37,21.43,16.82,19.98,3.15,119980,119527,0.38,VOL_STABLE,NORMAL,HINDUNILVR: seg move 3.15%,Follow-through,"0.0%|119980,3.15%|119980"
9,D,9,ITC,ITC,FMCG,774.58,775.58,773.43,773.77,-0.1,168949,168645,0.18,VOL_STABLE,NORMAL,ITC: seg move -0.10%,Downside,"0.0%|168949,-0.1%|168949"
9,D,10,TATAMOTORS,Tata Motors,Auto,590.01,593.57,586.43,590.14,0.02,108586,108285,0.28,VOL_STABLE,NORMAL,TATAMOTORS: seg move 0.02%,Follow-through,"0.0%|108586,0.02%|108586"
9,D,11,MARUTI,Maruti Suzuki,Auto,536.83,538.88,536.03,537.98,0.21,183392,183595,-0.11,VOL_STABLE,NORMAL,MARUTI: seg move 0.21%,Follow-through,"0.0%|183392,0.21%|183392"
9,D,12,BAJAJFINSV,Bajaj Finserv,Financial Services,152.69,154.56,149.07,149.99,-1.77,45653,47450,-3.79,VOL_STABLE,NORMAL,BAJAJFINSV: seg move -1.77%,Downside,"0.0%|45653,-1.77%|45653"
9,D,13,HDFCLIFE,HDFC Life,Insurance,406.99,408.58,405.49,407.33,0.08,128938,127076,1.47,VOL_STABLE,NORMAL,HDFCLIFE: seg move 0.08%,Follow-through,"0.0%|128938,0.08%|128938"
9,D,14,SUNPHARMA,Sun Pharma,Pharma,142.72,145.81,140.34,140.44,-1.6,171156,170248,0.53,VOL_STABLE,NORMAL,SUNPHARMA: seg move -1.60%,Downside,"0.0%|171156,-1.6%|171156"
9,D,15,CIPLA,Cipla,Pharma,667.45,670.44,667.26,670.04,0.39,180175,181050,-0.48,VOL_STABLE,NORMAL,CIPLA: seg move 0.39%,Follow-through,"0.0%|180175,0.39%|180175"
9,C,1,HDFCBANK,HDFC Bank,Banking,317.33,320.09,315.95,318.95,0.51,19327,20851,-7.31,VOL_DOWN,NORMAL,HDFCBANK: seg move 0.51%,Follow-through,"0.0%|19327,0.51%|19327"
9,C,2,ICICIBANK,ICICI Bank,Banking,177.3,177.45,176.67,176.87,-0.24,145564,143851,1.19,VOL_STABLE,NORMAL,ICICIBANK: seg move -0.24%,Downside,"0.0%|145564,-0.24%|145564"
9,C,3,SBIN,SBI,Banking,285.84,286.67,284.58,285.67,-0.06,30190,28571,5.67,VOL_UP,NORMAL,SBIN: seg move -0.06%,Downside,"0.0%|30190,-0.06%|30190"
9,C,4,RELIANCE,Reliance,Energy,179.58,182.84,177.53,180.35,0.43,156748,157990,-0.79,VOL_STABLE,NORMAL,RELIANCE: seg move 0.43%,Follow-through,"0.0%|156748,0.43%|156748"
9,C,5,TCS,TCS,IT,197.14,199.67,196.25,196.7,-0.22,34367,33231,3.42,VOL_STABLE,NORMAL,TCS: seg move -0.22%,Downside,"0.0%|34367,-0.22%|34367"
9,C,6,INFY,Infosys,IT,512.82,515.15,509.79,511.19,-0.32,173640,172516,0.65,VOL_STABLE,NORMAL,INFY: seg move -0.32%,Downside,"0.0%|173640,-0.32%|173640"
9,C,7,WIPRO,Wipro,IT,621.75,624.58,620.88,623.03,0.21,41987,41691,0.71,VOL_STABLE,NORMAL,WIPRO: seg move 0.21%,Follow-through,"0.0%|41987,0.21%|41987"
9,C,8,HINDUNILVR,HUL,FMCG,19.23,22.78,17.52,19.25,0.1,119764,120870,-0.92,VOL_STABLE,NORMAL,HINDUNILVR: seg move 0.10%,Follow-through,"0.0%|119764,0.1%|119764"
9,C,9,ITC,ITC,FMCG,773.9,774.65,772.51,772.51,-0.18,53229,52695,1.01,VOL_STABLE,NORMAL,ITC: seg move -0.18%,Downside,"0.0%|53229,-0.18%|53229"
9,C,10,TATAMOTORS,Tata Motors,Auto,588.25,589.73,585.36,586.19,-0.35,43358,42918,1.03,VOL_STABLE,NORMAL,TATAMOTORS: seg move -0.35%,Downside,"0.0%|43358,-0.35%|43358"
9,C,11,MARUTI,Maruti Suzuki,Auto,537.98,538.41,536.18,536.92,-0.2,44394,45102,-1.57,VOL_STABLE,NORMAL,MARUTI: seg move -0.20%,Downside,"0.0%|44394,-0.2%|44394"
9,C,12,BAJAJFINSV,Bajaj Finserv,Financial Services,148.0,150.2,144.07,148.58,0.39,187306,185463,0.99,VOL_STABLE,NORMAL,BAJAJFINSV: seg move 0.39%,Follow-through,"0.0%|187306,0.39%|187306"
9,C,13,HDFCLIFE,HDFC Life,Insurance,406.66,407.04,404.45,405.37,-0.32,32058,33091,-3.12,VOL_STABLE,NORMAL,HDFCLIFE: seg move -0.32%,Downside,"0.0%|32058,-0.32%|32058"
9,C,14,SUNPHARMA,Sun Pharma,Pharma,142.3,142.55,138.55,142.29,-0.01,59040,57267,3.1,VOL_STABLE,NORMAL,SUNPHARMA: seg move -0.01%,Downside,"0.0%|59040,-0.01%|59040"
9,C,15,CIPLA,Cipla,Pharma,669.0,672.48,668.56,671.72,0.41,48755,46973,3.79,VOL_STABLE,NORMAL,CIPLA: seg move 0.41%,Follow-through,"0.0%|48755,0.41%|48755"
10,M,1,HDFCBANK,HDFC Bank,Banking,318.44,321.31,315.79,320.54,0.66,111272,112454,-1.05,VOL_STABLE,NORMAL,HDFCBANK: seg move 0.66%,Follow-through,"0.0%|111272,0.66%|111272"
10,M,2,ICICIBANK,ICICI Bank,Banking,175.75,177.2,173.02,174.19,-0.89,84844,86523,-1.94,VOL_STABLE,NORMAL,ICICIBANK: seg move -0.89%,Downside,"0.0%|84844,-0.89%|84844"
10,M,3,SBIN,SBI,Banking,284.78,288.36,283.28,287.98,1.12,66424,65597,1.26,VOL_STABLE,NORMAL,SBIN: seg move 1.12%,Follow-through,"0.0%|66424,1.12%|66424"
10,M,4,RELIANCE,Reliance,Energy,181.79,185.31,178.12,179.63,-1.19,122172,122801,-0.51,VOL_STABLE,NORMAL,RELIANCE: seg move -1.19%,Downside,"0.0%|122172,-1.19%|122172"
10,M,5,TCS,TCS,IT,196.94,199.53,196.74,198.56,0.82,119775,118243,1.3,VOL_STABLE,NORMAL,TCS: seg move 0.82%,Follow-through,"0.0%|119775,0.82%|119775"
10,M,6,INFY,Infosys,IT,508.99,512.5,507.8,509.71,0.14,141085,140149,0.67,VOL_STABLE,NORMAL,INFY: seg move 0.14%,Follow-through,"0.0%|141085,0.14%|141085"
10,M,7,WIPRO,Wipro,IT,622.15,623.24,621.49,621.96,-0.03,136044,137496,-1.06,VOL_STABLE,NORMAL,WIPRO: seg move -0.03%,Downside,"0.0%|136044,-0.03%|136044"
10,M,8,HINDUNILVR,HUL,FMCG,19.41,21.4,16.03,18.53,-4.53,55348,56435,-1.93,VOL_STABLE,NORMAL,HINDUNILVR: seg move -4.53%,Downside,"0.0%|55348,-4.53%|55348"
10,M,9,ITC,ITC,FMCG,770.17,770.54,766.79,769.75,-0.05,51521,50231,2.57,VOL_STABLE,NORMAL,ITC: seg move -0.05%,Downside,"0.0%|51521,-0.05%|51521"
10,M,10,TATAMOTORS,Tata Motors,Auto,587.73,589.32,584.31,588.14,0.07,157937,157902,0.02,VOL_STABLE,NORMAL,TATAMOTORS: seg move 0.07%,Follow-through,"0.0%|157937,0.07%|157937"
10,M,11,MARUTI,Maruti Suzuki,Auto,535.13,538.32,534.03,536.12,0.19,176823,176897,-0.04,VOL_STABLE,NORMAL,MARUTI: seg move 0.19%,Follow-through,"0.0%|176823,0.19%|176823"
10,M,12,BAJAJFINSV,Bajaj Finserv,Financial Services,147.96,149.04,145.14,145.17,-1.89,142636,143279,-0.45,VOL_STABLE,NORMAL,BAJAJFINSV: seg move -1.89%,Downside,"0.0%|142636,-1.89%|142636"
10,M,13,HDFCLIFE,HDFC Life,Insurance,407.7,411.06,406.69,409.72,0.5,49849,48405,2.98,VOL_STABLE,NORMAL,HDFCLIFE: seg move 0.50%,Follow-through,"0.0%|49849,0.5%|49849"
10,M,14,SUNPHARMA,Sun Pharma,Pharma,144.05,144.97,141.16,144.38,0.23,191178,191927,-0.39,VOL_STABLE,NORMAL,SUNPHARMA: seg move 0.23%,Follow-through,"0.0%|191178,0.23%|191178"
10,M,15,CIPLA,Cipla,Pharma,668.67,671.91,667.88,671.65,0.45,191515,189594,1.01,VOL_STABLE,NORMAL,CIPLA: seg move 0.45%,Follow-through,"0.0%|191515,0.45%|191515"
10,D,1,HDFCBANK,HDFC Bank,Banking,323.31,323.79,322.66,323.12,-0.06,50660,50758,-0.19,VOL_STABLE,NORMAL,HDFCBANK: seg move -0.06%,Downside,"0.0%|50660,-0.06%|50660"
10,D,2,ICICIBANK,ICICI Bank,Banking,172.97,175.55,169.71,172.17,-0.46,43300,44014,-1.62,VOL_STABLE,NORMAL,ICICIBANK: seg move -0.46%,Downside,"0.0%|43300,-0.46%|43300"
10,D,3,SBIN,SBI,Banking,285.89,288.8,282.22,282.73,-1.11,58842,58765,0.13,VOL_STABLE,NORMAL,SBIN: seg move -1.11%,Downside,"0.0%|58842,-1.11%|58842"
10,D,4,RELIANCE,Reliance,Energy,179.5,183.45,177.73,178.83,-0.37,186368,188188,-0.97,VOL_STABLE,NORMAL,RELIANCE: seg move -0.37%,Downside,"0.0%|186368,-0.37%|186368"
10,D,5,TCS,TCS,IT,199.34,201.47,196.42,199.09,-0.13,67418,67022,0.59,VOL_STABLE,NORMAL,TCS: seg move -0.13%,Downside,"0.0%|67418,-0.13%|67418"
10,D,6,INFY,Infosys,IT,511.64,512.18,510.4,510.59,-0.21,31515,30940,1.86,VOL_STABLE,NORMAL,INFY: seg move -0.21%,Downside,"0.0%|31515,-0.21%|31515"
10,D,7,WIPRO,Wipro,IT,621.26,623.15,620.63,622.5,0.2,179905,179392,0.29,VOL_STABLE,NORMAL,WIPRO: seg move 0.20%,Follow-through,"0.0%|179905,0.2%|179905"
10,D,8,HINDUNILVR,HUL,FMCG,20.31,21.74,20.2,21.1,3.89,147463,148367,-0.61,VOL_STABLE,NORMAL,HINDUNILVR: seg move 3.89%,Follow-through,"0.0%|147463,3.89%|147463"
10,D,9,ITC,ITC,FMCG,771.52,773.86,770.34,772.35,0.11,187816,189655,-0.97,VOL_STABLE,NORMAL,ITC: seg move 0.11%,Follow-through,"0.0%|187816,0.11%|187816"
10,D,10,TATAMOTORS,Tata Motors,Auto,590.72,591.08,588.92,590.49,-0.04,25019,24987,0.13,VOL_STABLE,NORMAL,TATAMOTORS: seg move -0.04%,Downside,"0.0%|25019,-0.04%|25019"
10,D,11,MARUTI,Maruti Suzuki,Auto,538.82,540.88,535.11,540.77,0.36,80222,81824,-1.96,VOL_STABLE,NORMAL,MARUTI: seg move 0.36%,Follow-through,"0.0%|80222,0.36%|80222"
10,D,12,BAJAJFINSV,Bajaj Finserv,Financial Services,147.94,148.27,146.32,146.36,-1.07,55921,54182,3.21,VOL_STABLE,NORMAL,BAJAJFINSV: seg move -1.07%,Downside,"0.0%|55921,-1.07%|55921"
10,D,13,HDFCLIFE,HDFC Life,Insurance,409.63,410.08,407.41,409.59,-0.01,95868,95631,0.25,VOL_STABLE,NORMAL,HDFCLIFE: seg move -0.01%,Downside,"0.0%|95868,-0.01%|95868"
10,D,14,SUNPHARMA,Sun Pharma,Pharma,141.95,141.97,139.91,141.73,-0.15,161862,161363,0.31,VOL_STABLE,NORMAL,SUNPHARMA: seg move -0.15%,Downside,"0.0%|161862,-0.15%|161862"
10,D,15,CIPLA,Cipla,Pharma,669.22,672.41,667.19,670.85,0.24,34244,35566,-3.72,VOL_STABLE,NORMAL,CIPLA: seg move 0.24%,Follow-through,"0.0%|34244,0.24%|34244"
10,C,1,HDFCBANK,HDFC Bank,Banking,321.19,321.42,318.59,319.44,-0.54,109433,110280,-0.77,VOL_STABLE,NORMAL,HDFCBANK: seg move -0.54%,Downside,"0.0%|109433,-0.54%|109433"
10,C,2,ICICIBANK,ICICI Bank,Banking,174.77,175.44,173.25,175.22,0.26,56371,54490,3.45,VOL_STABLE,NORMAL,ICICIBANK: seg move 0.26%,Follow-through,"0.0%|56371,0.26%|56371"
10,C,3,SBIN,SBI,Banking,283.24,287.03,280.7,284.4,0.41,36967,35085,5.36,VOL_UP,NORMAL,SBIN: seg move 0.41%,Follow-through,"0.0%|36967,0.41%|36967"
10,C,4,RELIANCE,Reliance,Energy,175.93,177.65,174.11,175.51,-0.24,41477,40636,2.07,VOL_STABLE,NORMAL,RELIANCE: seg move -0.24%,Downside,"0.0%|41477,-0.24%|41477"
10,C,5,TCS,TCS,IT,197.86,201.58,194.5,196.13,-0.87,66983,67299,-0.47,VOL_STABLE,NORMAL,TCS: seg move -0.87%,Downside,"0.0%|66983,-0.87%|66983"
10,C,6,INFY,Infosys,IT,511.98,512.76,511.19,511.73,-0.05,131292,131609,-0.24,VOL_STABLE,NORMAL,INFY: seg move -0.05%,Downside,"0.0%|131292,-0.05%|131292"
10,C,7,WIPRO,Wipro,IT,621.77,622.08,618.14,620.39,-0.22,75173,75228,-0.07,VOL_STABLE,NORMAL,WIPRO: seg move -0.22%,Downside,"0.0%|75173,-0.22%|75173"
10,C,8,HINDUNILVR,HUL,FMCG,23.01,23.5,20.78,21.14,-8.13,140703,142149,-1.02,VOL_STABLE,NORMAL,HINDUNILVR: seg move -8.13%,Downside,"0.0%|140703,-8.13%|140703"
10,C,9,ITC,ITC,FMCG,775.15,775.22,771.22,773.7,-0.19,52250,53112,-1.62,VOL_STABLE,NORMAL,ITC: seg move -0.19%,Downside,"0.0%|52250,-0.19%|52250"
10,C,10,TATAMOTORS,Tata Motors,Auto,590.07,593.86,586.19,590.63,0.09,140715,141611,-0.63,VOL_STABLE,NORMAL,TATAMOTORS: seg move 0.09%,Follow-through,"0.0%|140715,0.09%|140715"
10,C,11,MARUTI,Maruti Suzuki,Auto,537.63,538.25,536.16,536.46,-0.22,95034,93076,2.1,VOL_STABLE,NORMAL,MARUTI: seg move -0.22%,Downside,"0.0%|95034,-0.22%|95034"
10,C,12,BAJAJFINSV,Bajaj Finserv,Financial Services,147.74,150.54,145.3,149.55,1.23,27493,28061,-2.02,VOL_STABLE,NORMAL,BAJAJFINSV: seg move 1.23%,Follow-through,"0.0%|27493,1.23%|27493"
10,C,13,HDFCLIFE,HDFC Life,Insurance,407.76,409.89,405.82,408.1,0.08,124904,126298,-1.1,VOL_STABLE,NORMAL,HDFCLIFE: seg move 0.08%,Follow-through,"0.0%|124904,0.08%|124904"
10,C,14,SUNPHARMA,Sun Pharma,Pharma,144.69,146.2,142.27,142.92,-1.22,198354,198548,-0.1,VOL_STABLE,NORMAL,SUNPHARMA: seg move -1.22%,Downside,"0.0%|198354,-1.22%|198354"
10,C,15,CIPLA,Cipla,Pharma,669.66,672.77,669.11,672.26,0.39,175929,174360,0.9,VOL_STABLE,NORMAL,CIPLA: seg move 0.39%,Follow-through,"0.0%|175929,0.39%|175929"
11,M,1,HDFCBANK,HDFC Bank,Banking,319.61,322.35,318.55,320.63,0.32,93275,94087,-0.86,VOL_STABLE,NORMAL,HDFCBANK: seg move 0.32%,Follow-through,"0.0%|93275,0.32%|93275"
11,M,2,ICICIBANK,ICICI Bank,Banking,176.12,177.97,173.7,177.69,0.89,71951,71589,0.51,VOL_STABLE,NORMAL,ICICIBANK: seg move 0.89%,Follow-through,"0.0%|71951,0.89%|71951"
11,M,3,SBIN,SBI,Banking,286.61,289.43,284.0,286.58,-0.01,78418,79860,-1.81,VOL_STABLE,NORMAL,SBIN: seg move -0.01%,Downside,"0.0%|78418,-0.01%|78418"
11,M,4,RELIANCE,Reliance,Energy,176.85,177.28,175.81,176.01,-0.47,180449,179775,0.37,VOL_STABLE,NORMAL,RELIANCE: seg move -0.47%,Downside,"0.0%|180449,-0.47%|180449"
11,M,5,TCS,TCS,IT,197.75,197.78,196.8,197.59,-0.08,18102,18893,-4.19,VOL_STABLE,NORMAL,TCS: seg move -0.08%,Downside,"0.0%|18102,-0.08%|18102"
11,M,6,INFY,Infosys,IT,509.99,511.78,509.25,510.67,0.13,158642,158273,0.23,VOL_STABLE,NORMAL,INFY: seg move 0.13%,Follow-through,"0.0%|158642,0.13%|158642"
11,M,7,WIPRO,Wipro,IT,622.77,623.41,621.65,622.04,-0.12,111920,110989,0.84,VOL_STABLE,NORMAL,WIPRO: seg move -0.12%,Downside,"0.0%|111920,-0.12%|111920"
11,M,8,HINDUNILVR,HUL,FMCG,19.21,22.19,16.33,21.32,10.98,78660,79930,-1.59,VOL_STABLE,NORMAL,HINDUNILVR: seg move 10.98%,Follow-through,"0.0%|78660,10.98%|78660"
11,M,9,ITC,ITC,FMCG,771.65,773.34,768.17,772.17,0.07,162963,161761,0.74,VOL_STABLE,NORMAL,ITC: seg move 0.07%,Follow-through,"0.0%|162963,0.07%|162963"
11,M,10,TATAMOTORS,Tata Motors,Auto,589.86,593.25,589.2,592.39,0.43,79715,78973,0.94,VOL_STABLE,NORMAL,TATAMOTORS: seg move 0.43%,Follow-through,"0.0%|79715,0.43%|79715"
11,M,11,MARUTI,Maruti Suzuki,Auto,535.93,538.42,534.09,535.39,-0.1,77258,78967,-2.16,VOL_STABLE,NORMAL,MARUTI: seg move -0.10%,Downside,"0.0%|77258,-0.1%|77258"
11,M,12,BAJAJFINSV,Bajaj Finserv,Financial Services,147.54,150.1,146.23,147.29,-0.17,41367,40247,2.78,VOL_STABLE,NORMAL,BAJAJFINSV: seg move -0.17%,Downside,"0.0%|41367,-0.17%|41367"
11,M,13,HDFCLIFE,HDFC Life,Insurance,410.11,413.7,410.06,410.46,0.09,113844,114586,-0.65,VOL_STABLE,NORMAL,HDFCLIFE: seg move 0.09%,Follow-through,"0.0%|113844,0.09%|113844"
11,M,14,SUNPHARMA,Sun Pharma,Pharma,140.84,142.63,138.71,141.45,0.43,117658,118013,-0.3,VOL_STABLE,NORMAL,SUNPHARMA: seg move 0.43%,Follow-through,"0.0%|117658,0.43%|117658"
11,M,15,CIPLA,Cipla,Pharma,673.08,673.19,670.05,670.68,-0.36,59860,59677,0.31,VOL_STABLE,NORMAL,CIPLA: seg move -0.36%,Downside,"0.0%|59860,-0.36%|59860"
11,D,1,HDFCBANK,HDFC Bank,Banking,321.68,321.84,321.48,321.64,-0.01,188544,188765,-0.12,VOL_STABLE,NORMAL,HDFCBANK: seg move -0.01%,Downside,"0.0%|188544,-0.01%|188544"
11,D,2,ICICIBANK,ICICI Bank,Banking,175.81,178.27,175.47,175.97,0.09,67148,65386,2.69,VOL_STABLE,NORMAL,ICICIBANK: seg move 0.09%,Follow-through,"0.0%|67148,0.09%|67148"
11,D,3,SBIN,SBI,Banking,289.19,289.19,287.76,288.62,-0.2,127206,128373,-0.91,VOL_STABLE,NORMAL,SBIN: seg move -0.20%,Downside,"0.0%|127206,-0.2%|127206"
11,D,4,RELIANCE,Reliance,Energy,177.48,178.33,175.43,176.17,-0.74,13692,14550,-5.9,VOL_DOWN,NORMAL,RELIANCE: seg move -0.74%,Downside,"0.0%|13692,-0.74%|13692"
11,D,5,TCS,TCS,IT,196.4,199.91,193.42,199.6,1.63,187618,186441,0.63,VOL_STABLE,NORMAL,TCS: seg move 1.63%,Follow-through,"0.0%|187618,1.63%|187618"
11,D,6,INFY,Infosys,IT,512.35,515.43,512.18,514.6,0.44,23680,23601,0.33,VOL_STABLE,NORMAL,INFY: seg move 0.44%,Follow-through,"0.0%|23680,0.44%|23680"
11,D,7,WIPRO,Wipro,IT,624.23,626.28,624.05,625.64,0.23,130869,131357,-0.37,VOL_STABLE,NORMAL,WIPRO: seg move 0.23%,Follow-through,"0.0%|130869,0.23%|130869"
11,D,8,HINDUNILVR,HUL,FMCG,21.89,24.18,20.27,24.17,10.42,38299,37519,2.08,VOL_STABLE,NORMAL,HINDUNILVR: seg move 10.42%,Follow-through,"0.0%|38299,10.42%|38299"
11,D,9,ITC,ITC,FMCG,771.75,774.37,769.42,770.67,-0.14,93063,93215,-0.16,VOL_STABLE,NORMAL,ITC: seg move -0.14%,Downside,"0.0%|93063,-0.14%|93063"
11,D,10,TATAMOTORS,Tata Motors,Auto,593.48,595.47,590.54,594.78,0.22,180322,180752,-0.24,VOL_STABLE,NORMAL,TATAMOTORS: seg move 0.22%,Follow-through,"0.0%|180322,0.22%|180322"
11,D,11,MARUTI,Maruti Suzuki,Auto,533.78,535.8,531.4,535.26,0.28,15070,15540,-3.02,VOL_STABLE,NORMAL,MARUTI: seg move 0.28%,Follow-through,"0.0%|15070,0.28%|15070"
11,D,12,BAJAJFINSV,Bajaj Finserv,Financial Services,144.85,146.78,141.1,144.33,-0.36,90124,90741,-0.68,VOL_STABLE,NORMAL,BAJAJFINSV: seg move -0.36%,Downside,"0.0%|90124,-0.36%|90124"
11,D,13,HDFCLIFE,HDFC Life,Insurance,412.26,416.12,411.01,411.15,-0.27,46354,48012,-3.45,VOL_STABLE,NORMAL,HDFCLIFE: seg move -0.27%,Downside,"0.0%|46354,-0.27%|46354"
11,D,14,SUNPHARMA,Sun Pharma,Pharma,144.11,144.74,142.49,143.88,-0.16,147843,148822,-0.66,VOL_STABLE,NORMAL,SUNPHARMA: seg move -0.16%,Downside,"0.0%|147843,-0.16%|147843"
11,D,15,CIPLA,Cipla,Pharma,671.15,674.36,667.61,672.34,0.18,177295,178659,-0.76,VOL_STABLE,NORMAL,CIPLA: seg move 0.18%,Follow-through,"0.0%|177295,0.18%|177295"
11,C,1,HDFCBANK,HDFC Bank,Banking,323.1,325.12,321.64,323.18,0.02,175205,175321,-0.07,VOL_STABLE,NORMAL,HDFCBANK: seg move 0.02%,Follow-through,"0.0%|175205,0.02%|175205"
11,C,2,ICICIBANK,ICICI Bank,Banking,177.65,179.23,175.73,178.58,0.52,124317,124301,0.01,VOL_STABLE,NORMAL,ICICIBANK: seg move 0.52%,Follow-through,"0.0%|124317,0.52%|124317"
11,C,3,SBIN,SBI,Banking,285.79,286.87,283.07,284.48,-0.46,93108,93756,-0.69,VOL_STABLE,NORMAL,SBIN: seg move -0.46%,Downside,"0.0%|93108,-0.46%|93108"
11,C,4,RELIANCE,Reliance,Energy,176.96,177.57,174.4,175.98,-0.55,127627,128282,-0.51,VOL_STABLE,NORMAL,RELIANCE: seg move -0.55%,Downside,"0.0%|127627,-0.55%|127627"
11,C,5,TCS,TCS,IT,198.06,200.62,197.73,198.27,0.11,116836,117037,-0.17,VOL_STABLE,NORMAL,TCS: seg move 0.11%,Follow-through,"0.0%|116836,0.11%|116836"
11,C,6,INFY,Infosys,IT,514.48,514.92,513.8,514.17,-0.06,134052,135348,-0.96,VOL_STABLE,NORMAL,INFY: seg move -0.06%,Downside,"0.0%|134052,-0.06%|134052"
11,C,7,WIPRO,Wipro,IT,625.66,625.67,625.21,625.26,-0.06,186702,187835,-0.6,VOL_STABLE,NORMAL,WIPRO: seg move -0.06%,Downside,"0.0%|186702,-0.06%|186702"
11,C,8,HINDUNILVR,HUL,FMCG,24.14,25.4,20.38,20.91,-13.38,116810,118142,-1.13,VOL_STABLE,NORMAL,HINDUNILVR: seg move -13.38%,Downside,"0.0%|116810,-13.38%|116810"
11,C,9,ITC,ITC,FMCG,773.43,775.71,770.24,771.23,-0.28,23310,23756,-1.88,VOL_STABLE,NORMAL,ITC: seg move -0.28%,Downside,"0.0%|23310,-0.28%|23310"
11,C,10,TATAMOTORS,Tata Motors,Auto,594.72,598.5,592.91,595.78,0.18,55611,54141,2.72,VOL_STABLE,NORMAL,TATAMOTORS: seg move 0.18%,Follow-through,"0.0%|55611,0.18%|55611"
11,C,11,MARUTI,Maruti Suzuki,Auto,537.25,540.68,537.1,538.49,0.23,41424,40381,2.58,VOL_STABLE,NORMAL,MARUTI: seg move 0.23%,Follow-through,"0.0%|41424,0.23%|41424"
11,C,12,BAJAJFINSV,Bajaj Finserv,Financial Services,145.1,148.23,142.55,146.24,0.79,188471,188982,-0.27,VOL_STABLE,NORMAL,BAJAJFINSV: seg move 0.79%,Follow-through,"0.0%|188471,0.79%|188471"
11,C,13,HDFCLIFE,HDFC Life,Insurance,412.32,415.57,412.32,412.84,0.13,155327,156875,-0.99,VOL_STABLE,NORMAL,HDFCLIFE: seg move 0.13%,Follow-through,"0.0%|155327,0.13%|155327"
11,C,14,SUNPHARMA,Sun Pharma,Pharma,141.9,145.12,138.94,139.86,-1.44,126256,126779,-0.41,VOL_STABLE,NORMAL,SUNPHARMA: seg move -1.44%,Downside,"0.0%|126256,-1.44%|126256"
11,C,15,CIPLA,Cipla,Pharma,671.1,671.93,669.89,670.7,-0.06,181332,183244,-1.04,VOL_STABLE,NORMAL,CIPLA: seg move -0.06%,Downside,"0.0%|181332,-0.06%|181332"
12,M,1,HDFCBANK,HDFC Bank,Banking,323.12,323.24,321.17,323.15,0.01,94439,93941,0.53,VOL_STABLE,NORMAL,HDFCBANK: seg move 0.01%,Follow-through,"0.0%|94439,0.01%|94439"
12,M,2,ICICIBANK,ICICI Bank,Banking,176.65,180.13,172.68,178.94,1.3,161060,162206,-0.71,VOL_STABLE,NORMAL,ICICIBANK: seg move 1.30%,Follow-through,"0.0%|161060,1.3%|161060"
12,M,3,SBIN,SBI,Banking,287.45,287.52,284.31,285.75,-0.59,24825,24692,0.54,VOL_STABLE,NORMAL,SBIN: seg move -0.59%,Downside,"0.0%|24825,-0.59%|24825"
12,M,4,RELIANCE,Reliance,Energy,176.12,177.08,173.58,173.83,-1.3,114510,115343,-0.72,VOL_STABLE,NORMAL,RELIANCE: seg move -1.30%,Downside,"0.0%|114510,-1.3%|114510"
12,M,5,TCS,TCS,IT,195.32,199.19,194.12,197.03,0.88,20040,20247,-1.02,VOL_STABLE,NORMAL,TCS: seg move 0.88%,Follow-through,"0.0%|20040,0.88%|20040"
12,M,6,INFY,Infosys,IT,513.6,514.18,511.87,514.17,0.11,129592,129658,-0.05,VOL_STABLE,NORMAL,INFY: seg move 0.11%,Follow-through,"0.0%|129592,0.11%|129592"
12,M,7,WIPRO,Wipro,IT,624.47,627.43,622.65,627.33,0.46,170140,169343,0.47,VOL_STABLE,NORMAL,WIPRO: seg move 0.46%,Follow-through,"0.0%|170140,0.46%|170140"
12,M,8,HINDUNILVR,HUL,FMCG,20.05,23.45,17.14,21.13,5.39,87345,89112,-1.98,VOL_STABLE,NORMAL,HINDUNILVR: seg move 5.39%,Follow-through,"0.0%|87345,5.39%|87345"
12,M,9,ITC,ITC,FMCG,771.19,772.74,767.45,772.34,0.15,170832,172611,-1.03,VOL_STABLE,NORMAL,ITC: seg move 0.15%,Follow-through,"0.0%|170832,0.15%|170832"
12,M,10,TATAMOTORS,Tata Motors,Auto,596.35,597.35,596.09,596.76,0.07,41776,40857,2.25,VOL_STABLE,NORMAL,TATAMOTORS: seg move 0.07%,Follow-through,"0.0%|41776,0.07%|41776"
12,M,11,MARUTI,Maruti Suzuki,Auto,540.97,543.13,540.65,542.45,0.27,137214,138771,-1.12,VOL_STABLE,NORMAL,MARUTI: seg move 0.27%,Follow-through,"0.0%|137214,0.27%|137214"
12,M,12,BAJAJFINSV,Bajaj Finserv,Financial Services,146.59,148.13,143.9,146.69,0.07,94416,95348,-0.98,VOL_STABLE,NORMAL,BAJAJFINSV: seg move 0.07%,Follow-through,"0.0%|94416,0.07%|94416"
12,M,13,HDFCLIFE,HDFC Life,Insurance,410.51,414.16,407.58,408.14,-0.58,74657,76652,-2.6,VOL_STABLE,NORMAL,HDFCLIFE: seg move -0.58%,Downside,"0.0%|74657,-0.58%|74657"
12,M,14,SUNPHARMA,Sun Pharma,Pharma,139.09,142.88,135.11,136.44,-1.91,100459,100338,0.12,VOL_STABLE,NORMAL,SUNPHARMA: seg move -1.91%,Downside,"0.0%|100459,-1.91%|100459"
