day,segment,stock_id,symbol,brief
4,C,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space drifted lower by -0.57% in the closing segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
5,M,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space drifted lower by -0.55% in the morning segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
5,D,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space ended largely unchanged by -0.41% in the midday segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
5,C,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space inched higher by 0.64% in the closing segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
6,M,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space drifted lower by -0.73% in the morning segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
6,D,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space inched higher by 0.83% in the midday segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
6,C,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space inched higher by 0.66% in the closing segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
7,M,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space inched higher by 1.52% in the morning segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
7,D,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space drifted lower by -1.41% in the midday segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
7,C,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space inched higher by 1.75% in the closing segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
8,M,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space inched higher by 0.78% in the morning segment and saw somewhat lighter activity, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
8,D,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space ended largely unchanged by -0.37% in the midday segment and witnessed healthy participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
8,C,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space drifted lower by -0.84% in the closing segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
9,M,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space inched higher by 0.69% in the morning segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
9,D,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space drifted lower by -1.84% in the midday segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
9,C,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space ended largely unchanged by -0.22% in the closing segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
10,M,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space inched higher by 0.82% in the morning segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
10,D,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space ended largely unchanged by -0.13% in the midday segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
10,C,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space drifted lower by -0.87% in the closing segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
11,M,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space ended largely unchanged by -0.08% in the morning segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
11,D,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space inched higher by 1.63% in the midday segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
11,C,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space ended largely unchanged by 0.11% in the closing segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
12,M,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space inched higher by 0.88% in the morning segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
12,D,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space drifted lower by -0.83% in the midday segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
12,C,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space ended largely unchanged by -0.25% in the closing segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
13,M,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space inched higher by 0.83% in the morning segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
13,D,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space inched higher by 0.66% in the midday segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
13,C,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space drifted lower by -1.25% in the closing segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
14,M,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space inched higher by 0.89% in the morning segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
14,D,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space ended largely unchanged by 0.11% in the midday segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
14,C,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space ended largely unchanged by 0.38% in the closing segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
15,M,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space ended largely unchanged by 0.28% in the morning segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
15,D,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space drifted lower by -1.43% in the midday segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
15,C,17,ULTRACEMCO,"ULTRACEMCO (UltraTech) from the Cement space ended largely unchanged by 0.47% in the closing segment and traded with normal participation, as traders reacted to infrastructure orders, pricing discipline and capacity utilisation and the broader tone in Indian equities for the day."
1,M,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.31% in the morning segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
1,D,18,NTPC,"NTPC (NTPC) from the Power space inched higher by 0.53% in the midday segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
1,C,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.38% in the closing segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
2,M,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.15% in the morning segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
2,D,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.15% in the midday segment and witnessed healthy participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
2,C,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.14% in the closing segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
3,M,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.02% in the morning segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
3,D,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by 0.24% in the midday segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
3,C,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.27% in the closing segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
4,M,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.41% in the morning segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
4,D,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by 0.21% in the midday segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
4,C,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.22% in the closing segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
5,M,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by 0.17% in the morning segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
5,D,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.07% in the midday segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
5,C,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by 0.24% in the closing segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
6,M,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.22% in the morning segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
6,D,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by 0.12% in the midday segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
6,C,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.42% in the closing segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
7,M,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.13% in the morning segment and saw somewhat lighter activity, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
7,D,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.12% in the midday segment and witnessed healthy participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
7,C,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.46% in the closing segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
8,M,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.36% in the morning segment and witnessed healthy participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
8,D,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by 0.39% in the midday segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
8,C,18,NTPC,"NTPC (NTPC) from the Power space drifted lower by -0.60% in the closing segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
9,M,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.33% in the morning segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
9,D,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.11% in the midday segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
9,C,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.32% in the closing segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
10,M,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by 0.14% in the morning segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
10,D,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.21% in the midday segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
10,C,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.05% in the closing segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
11,M,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by 0.13% in the morning segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
11,D,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by 0.44% in the midday segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
11,C,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.06% in the closing segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
12,M,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by 0.11% in the morning segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
12,D,18,NTPC,"NTPC (NTPC) from the Power space drifted lower by -0.51% in the midday segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
12,C,18,NTPC,"NTPC (NTPC) from the Power space drifted lower by -0.55% in the closing segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
13,M,18,NTPC,"NTPC (NTPC) from the Power space inched higher by 0.61% in the morning segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
13,D,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.05% in the midday segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
13,C,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by 0.22% in the closing segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
14,M,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by 0.44% in the morning segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
14,D,18,NTPC,"NTPC (NTPC) from the Power space inched higher by 0.70% in the midday segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
14,C,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.27% in the closing segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
15,M,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by 0.24% in the morning segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
15,D,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by 0.10% in the midday segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
15,C,18,NTPC,"NTPC (NTPC) from the Power space ended largely unchanged by -0.31% in the closing segment and traded with normal participation, as traders reacted to peak demand trends, coal supply and renewable additions and the broader tone in Indian equities for the day."
1,M,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by 0.38% in the morning segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
1,D,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by 0.43% in the midday segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
1,C,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.25% in the closing segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
2,M,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.46% in the morning segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
2,D,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by 0.23% in the midday segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
2,C,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.11% in the closing segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
3,M,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by 0.45% in the morning segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
3,D,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.13% in the midday segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
3,C,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by 0.00% in the closing segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
4,M,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.44% in the morning segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
4,D,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by 0.20% in the midday segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
4,C,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.12% in the closing segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
5,M,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by 0.18% in the morning segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
5,D,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.36% in the midday segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
5,C,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by 0.01% in the closing segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
6,M,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.11% in the morning segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
6,D,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.19% in the midday segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
6,C,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.19% in the closing segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
7,M,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by 0.30% in the morning segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
7,D,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.01% in the midday segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
7,C,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.45% in the closing segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
8,M,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.17% in the morning segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
8,D,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by 0.14% in the midday segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
8,C,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by 0.04% in the closing segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
9,M,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.13% in the morning segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
9,D,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.17% in the midday segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
9,C,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by 0.21% in the closing segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
10,M,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.03% in the morning segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
10,D,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by 0.20% in the midday segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
10,C,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.22% in the closing segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
11,M,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.12% in the morning segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
11,D,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by 0.23% in the midday segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
11,C,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.06% in the closing segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
12,M,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by 0.46% in the morning segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
12,D,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by 0.23% in the midday segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
12,C,19,ONGC,"ONGC (ONGC) from the Energy space drifted lower by -0.50% in the closing segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
13,M,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by 0.06% in the morning segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
13,D,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by 0.05% in the midday segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
13,C,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.36% in the closing segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
14,M,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.35% in the morning segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
14,D,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.28% in the midday segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
14,C,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by 0.03% in the closing segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
15,M,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by 0.17% in the morning segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
15,D,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.29% in the midday segment and saw somewhat lighter activity, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
15,C,19,ONGC,"ONGC (ONGC) from the Energy space ended largely unchanged by -0.18% in the closing segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
1,M,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space drifted lower by -1.29% in the morning segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
1,D,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space rallied sharply by 2.43% in the midday segment and witnessed healthy participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
1,C,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space inched higher by 1.44% in the closing segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
2,M,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space rallied sharply by 4.55% in the morning segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
2,D,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space corrected sharply by -3.29% in the midday segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
2,C,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space rallied sharply by 8.57% in the closing segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
3,M,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space ended largely unchanged by -0.33% in the morning segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
3,D,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space corrected sharply by -5.90% in the midday segment and saw somewhat lighter activity, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
3,C,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space rallied sharply by 2.80% in the closing segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
4,M,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space inched higher by 1.61% in the morning segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
4,D,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space drifted lower by -1.37% in the midday segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
4,C,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space drifted lower by -0.99% in the closing segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
5,M,20,ADANIPORTS,"ADANIPORTS (Adani Ports) from the Infra space inched higher by 1.78% in the morning segment and traded with normal participation, as traders reacted to order inflows, execution pace and government capex visibility and the broader tone in Indian equities for the day."
